0,1,2,3
#M-C=65.17,-211.50,-78.67,1594397462.2198973
#G-C=4.00,-3.00,-2.00,1594397462.2250543
#A-C=-10.24,14.34,242.69,1594397462.2331285
#M-C=64.83,-211.50,-77.83,1594397462.2389946
#G-C=3.00,-12.00,-3.00,1594397462.2441926
#A-C=-8.19,12.29,242.69,1594397462.2533484
#M-C=65.67,-211.50,-79.17,1594397462.259646
#G-C=5.00,-6.00,-2.00,1594397462.265859
#A-C=-9.22,12.29,240.64,1594397462.2731504
#M-C=64.67,-211.33,-78.00,1594397462.2790236
#G-C=3.00,-8.00,-4.00,1594397462.2845535
#A-C=-9.22,12.29,241.66,1594397462.2931292
#M-C=65.17,-211.67,-78.33,1594397462.2990863
#G-C=0.00,-4.00,-5.00,1594397462.305673
#A-C=-8.19,12.29,241.66,1594397462.3130376
#M-C=65.17,-211.33,-78.00,1594397462.3194103
#G-C=7.00,-9.00,-1.00,1594397462.325723
#A-C=-8.19,13.31,242.69,1594397462.3331492
#M-C=64.83,-211.50,-78.33,1594397462.339576
#G-C=5.00,-7.00,-5.00,1594397462.3455977
#A-C=-7.17,13.31,242.69,1594397462.3531315
#M-C=65.00,-210.83,-77.83,1594397462.359036
#G-C=2.00,-3.00,4.00,1594397462.3641217
#A-C=-9.22,13.31,243.71,1594397462.3731117
#M-C=65.17,-211.50,-78.00,1594397462.378964
#G-C=6.00,-7.00,1.00,1594397462.384398
#A-C=-9.22,12.29,240.64,1594397462.3932533
#M-C=65.17,-211.50,-78.67,1594397462.3990197
#G-C=3.00,-8.00,1.00,1594397462.4045587
#A-C=-10.24,13.31,241.66,1594397462.4131343
#M-C=65.33,-211.67,-78.33,1594397462.4195821
#G-C=5.00,-2.00,-1.00,1594397462.4247546
#A-C=-8.19,12.29,241.66,1594397462.4332564
#M-C=64.17,-211.17,-77.83,1594397462.4411643
#G-C=1.00,1.00,-1.00,1594397462.4465735
#A-C=-9.22,13.31,242.69,1594397462.4530287
#M-C=65.00,-211.33,-78.67,1594397462.458952
#G-C=1.00,-10.00,-7.00,1594397462.4630673
#A-C=-8.19,11.26,241.66,1594397462.473183
#M-C=65.17,-211.00,-78.33,1594397462.4795835
#G-C=10.00,-5.00,0.00,1594397462.4857142
#A-C=-9.22,11.26,240.64,1594397462.4930565
#M-C=65.00,-211.33,-80.00,1594397462.4991002
#G-C=1.00,1.00,-3.00,1594397462.5042677
#A-C=-7.17,11.26,243.71,1594397462.5131598
#M-C=64.83,-211.50,-78.33,1594397462.5191038
#G-C=255.00,-5.00,-3.00,1594397462.5258672
#A-C=-8.19,12.29,242.69,1594397462.5331256
#M-C=65.00,-210.83,-78.33,1594397462.5391514
#G-C=1.00,-1.00,-3.00,1594397462.5442517
#A-C=-8.19,12.29,242.69,1594397462.553167
#M-C=65.17,-211.50,-77.67,1594397462.5590415
#G-C=2.00,-3.00,1.00,1594397462.5642128
#A-C=-8.19,11.26,241.66,1594397462.5730484
#M-C=64.67,-211.17,-78.00,1594397462.579137
#G-C=6.00,0.00,-4.00,1594397462.584174
#A-C=-7.17,12.29,243.71,1594397462.593329
#M-C=65.00,-211.33,-78.33,1594397462.599295
#G-C=1.00,-10.00,1.00,1594397462.6058698
#A-C=-7.17,12.29,243.71,1594397462.6133187
#M-C=65.00,-211.83,-78.33,1594397462.619185
#G-C=-3.00,0.00,0.00,1594397462.62585
#A-C=-9.22,13.31,241.66,1594397462.6330173
#M-C=65.50,-211.50,-78.00,1594397462.6390214
#G-C=4.00,-6.00,1.00,1594397462.6445415
#A-C=-8.19,13.31,242.69,1594397462.653127
#M-C=64.67,-211.50,-78.33,1594397462.658986
#G-C=3.00,-12.00,-3.00,1594397462.663939
#A-C=-9.22,12.29,241.66,1594397462.673184
#M-C=65.33,-211.33,-77.83,1594397462.67947
#G-C=1.00,-10.00,0.00,1594397462.6855612
#A-C=-8.19,13.31,241.66,1594397462.6941469
#M-C=65.17,-211.17,-78.33,1594397462.7004519
#G-C=6.00,-5.00,-2.00,1594397462.7064402
#A-C=-9.22,12.29,242.69,1594397462.7133086
#M-C=65.17,-211.00,-78.00,1594397462.7191057
#G-C=7.00,-7.00,-3.00,1594397462.724649
#A-C=-9.22,14.34,241.66,1594397462.7330616
#M-C=65.00,-211.50,-78.67,1594397462.739492
#G-C=6.00,-8.00,-2.00,1594397462.7456613
#A-C=-9.22,12.29,242.69,1594397462.7532456
#M-C=65.17,-211.00,-78.17,1594397462.7594993
#G-C=3.00,-4.00,3.00,1594397462.7655017
#A-C=-8.19,13.31,241.66,1594397462.7732232
#M-C=64.83,-211.00,-78.17,1594397462.7792125
#G-C=-4.00,-11.00,-2.00,1594397462.7853348
#A-C=-9.22,13.31,241.66,1594397462.7943609
#M-C=65.00,-211.00,-78.17,1594397462.8006735
#G-C=2.00,-6.00,1.00,1594397462.8070467
#A-C=-8.19,12.29,241.66,1594397462.8133178
#M-C=64.83,-211.33,-78.33,1594397462.8190753
#G-C=3.00,-8.00,-1.00,1594397462.8243508
#A-C=-9.22,12.29,241.66,1594397462.833121
#M-C=64.83,-210.83,-78.50,1594397462.8389711
#G-C=6.00,1.00,-3.00,1594397462.8444245
#A-C=-8.19,13.31,243.71,1594397462.8534513
#M-C=64.67,-211.50,-78.33,1594397462.861219
#G-C=6.00,-1.00,-3.00,1594397462.8662117
#A-C=-9.22,13.31,241.66,1594397462.8732522
#M-C=65.00,-211.33,-79.33,1594397462.8795006
#G-C=1.00,-8.00,0.00,1594397462.885548
#A-C=-8.19,13.31,244.74,1594397462.8933237
#M-C=64.50,-211.17,-78.50,1594397462.8989983
#G-C=2.00,-5.00,-1.00,1594397462.9043767
#A-C=-8.19,12.29,241.66,1594397462.91323
#M-C=65.33,-211.33,-78.67,1594397462.9194887
#G-C=0.00,-4.00,-7.00,1594397462.9249432
#A-C=-9.22,11.26,242.69,1594397462.933068
#M-C=64.67,-211.33,-78.50,1594397462.9401124
#G-C=6.00,-5.00,1.00,1594397462.9448528
#A-C=-8.19,12.29,244.74,1594397462.9530845
#M-C=65.00,-211.33,-79.00,1594397462.9593604
#G-C=3.00,-7.00,-2.00,1594397462.9651775
#A-C=-10.24,13.31,243.71,1594397462.9730754
#M-C=65.33,-210.67,-78.33,1594397462.9793546
#G-C=3.00,-2.00,-1.00,1594397462.9846425
#A-C=-9.22,13.31,242.69,1594397462.9933057
#M-C=64.50,-211.17,-79.00,1594397462.9989579
#G-C=6.00,-5.00,-2.00,1594397463.0039241
#A-C=-6.14,12.29,242.69,1594397463.0133178
#M-C=65.00,-211.00,-78.33,1594397463.0196042
#G-C=7.00,-4.00,-1.00,1594397463.025802
#A-C=-8.19,12.29,240.64,1594397463.033061
#M-C=65.17,-211.17,-78.50,1594397463.039015
#G-C=10.00,-5.00,-6.00,1594397463.0440986
#A-C=-7.17,12.29,243.71,1594397463.053257
#M-C=65.00,-210.83,-78.00,1594397463.0591903
#G-C=4.00,-8.00,-6.00,1594397463.0653632
#A-C=-9.22,12.29,241.66,1594397463.0731971
#M-C=64.83,-211.17,-78.83,1594397463.0789883
#G-C=255.00,-6.00,-3.00,1594397463.0841966
#A-C=-8.19,12.29,242.69,1594397463.0932384
#M-C=65.00,-210.67,-78.00,1594397463.0994596
#G-C=5.00,-8.00,-4.00,1594397463.1056337
#A-C=-10.24,14.34,242.69,1594397463.1132085
#M-C=65.50,-211.33,-78.50,1594397463.1192698
#G-C=7.00,-11.00,1.00,1594397463.1244454
#A-C=-9.22,13.31,241.66,1594397463.1330857
#M-C=64.83,-211.33,-78.50,1594397463.1392767
#G-C=3.00,-3.00,6.00,1594397463.1444752
#A-C=-9.22,12.29,241.66,1594397463.1531518
#M-C=65.00,-211.17,-78.67,1594397463.1593478
#G-C=5.00,-4.00,-3.00,1594397463.1645706
#A-C=-8.19,13.31,241.66,1594397463.1731377
#M-C=64.83,-210.83,-78.50,1594397463.1793435
#G-C=-2.00,-8.00,0.00,1594397463.1846912
#A-C=-8.19,13.31,242.69,1594397463.19325
#M-C=65.00,-211.00,-78.67,1594397463.1990058
#G-C=6.00,-1.00,-4.00,1594397463.2037575
#A-C=-8.19,12.29,242.69,1594397463.2132754
#M-C=65.00,-211.00,-78.33,1594397463.2195756
#G-C=0.00,-7.00,-5.00,1594397463.2252538
#A-C=-8.19,12.29,241.66,1594397463.233251
#M-C=65.17,-211.50,-78.50,1594397463.2391531
#G-C=3.00,-9.00,-2.00,1594397463.243952
#A-C=-8.19,13.31,241.66,1594397463.253137
#M-C=65.00,-210.67,-77.83,1594397463.258961
#G-C=9.00,-6.00,-4.00,1594397463.2639234
#A-C=-9.22,12.29,242.69,1594397463.2732196
#M-C=65.00,-210.83,-79.17,1594397463.2791765
#G-C=3.00,-3.00,-8.00,1594397463.2853477
#A-C=-10.24,12.29,242.69,1594397463.2932203
#M-C=65.17,-211.33,-78.17,1594397463.2991827
#G-C=4.00,-5.00,-9.00,1594397463.3051798
#A-C=-8.19,13.31,242.69,1594397463.3132257
#M-C=65.17,-211.17,-78.17,1594397463.3190107
#G-C=4.00,-5.00,0.00,1594397463.3243396
#A-C=-8.19,13.31,241.66,1594397463.3331292
#M-C=64.83,-211.00,-78.17,1594397463.3392313
#G-C=5.00,-7.00,3.00,1594397463.3452306
#A-C=-9.22,11.26,244.74,1594397463.3533156
#M-C=65.00,-211.33,-78.00,1594397463.3589756
#G-C=2.00,-5.00,3.00,1594397463.3641536
#A-C=-9.22,12.29,240.64,1594397463.3731775
#M-C=65.50,-211.00,-77.83,1594397463.3793075
#G-C=-3.00,-8.00,-4.00,1594397463.3855672
#A-C=-9.22,12.29,242.69,1594397463.3931258
#M-C=65.33,-211.50,-78.00,1594397463.399091
#G-C=4.00,-7.00,-3.00,1594397463.4053688
#A-C=-9.22,12.29,243.71,1594397463.4132016
#M-C=64.67,-211.00,-78.00,1594397463.419133
#G-C=10.00,2.00,-4.00,1594397463.4258509
#A-C=-8.19,11.26,241.66,1594397463.4331186
#M-C=65.00,-210.67,-78.33,1594397463.4390147
#G-C=10.00,-2.00,-1.00,1594397463.444134
#A-C=-7.17,12.29,243.71,1594397463.4532638
#M-C=64.83,-211.17,-78.00,1594397463.4589667
#G-C=6.00,-4.00,-3.00,1594397463.4639366
#A-C=-7.17,13.31,242.69,1594397463.4731982
#M-C=65.00,-210.83,-78.33,1594397463.4794
#G-C=3.00,-3.00,1.00,1594397463.484624
#A-C=-9.22,13.31,240.64,1594397463.4930406
#M-C=65.00,-210.67,-78.50,1594397463.499021
#G-C=6.00,-6.00,-3.00,1594397463.5053165
#A-C=-8.19,10.24,242.69,1594397463.5139525
#M-C=65.17,-211.17,-78.33,1594397463.519377
#G-C=10.00,-4.00,-5.00,1594397463.5259728
#A-C=-8.19,12.29,242.69,1594397463.5330563
#M-C=64.83,-211.50,-78.17,1594397463.538983
#G-C=7.00,-11.00,-4.00,1594397463.5438938
#A-C=-8.19,13.31,241.66,1594397463.5530777
#M-C=65.00,-210.83,-78.67,1594397463.5592644
#G-C=4.00,-9.00,-3.00,1594397463.5644972
#A-C=-9.22,13.31,241.66,1594397463.5731041
#M-C=64.67,-211.33,-78.00,1594397463.5789812
#G-C=4.00,-8.00,-2.00,1594397463.584228
#A-C=-9.22,13.31,241.66,1594397463.593127
#M-C=64.33,-211.00,-78.50,1594397463.5991452
#G-C=1.00,-7.00,-1.00,1594397463.6039402
#A-C=-9.22,12.29,240.64,1594397463.6144016
#M-C=64.83,-211.17,-78.67,1594397463.6208348
#G-C=10.00,-4.00,0.00,1594397463.6270545
#A-C=-8.19,12.29,243.71,1594397463.6332252
#M-C=64.67,-211.00,-78.33,1594397463.6406605
#G-C=3.00,-6.00,-1.00,1594397463.6466796
#A-C=-9.22,12.29,242.69,1594397463.653235
#M-C=65.00,-211.00,-78.67,1594397463.6589594
#G-C=2.00,-1.00,-3.00,1594397463.6641648
#A-C=-9.22,13.31,240.64,1594397463.673252
#M-C=64.83,-211.17,-78.00,1594397463.678946
#G-C=-1.00,-5.00,-3.00,1594397463.6838088
#A-C=-10.24,13.31,241.66,1594397463.6931617
#M-C=65.00,-211.17,-78.83,1594397463.6991732
#G-C=-2.00,-6.00,2.00,1594397463.7043655
#A-C=-10.24,13.31,241.66,1594397463.713113
#M-C=64.33,-211.50,-78.33,1594397463.7190473
#G-C=7.00,-6.00,1.00,1594397463.7253704
#A-C=-10.24,12.29,240.64,1594397463.7329752
#M-C=65.17,-211.17,-78.67,1594397463.7392743
#G-C=0.00,-3.00,-6.00,1594397463.7496188
#A-C=-9.22,14.34,240.64,1594397463.7547293
#M-C=65.00,-211.33,-78.17,1594397463.75891
#G-C=-1.00,-10.00,-1.00,1594397463.762829
#A-C=-8.19,14.34,241.66,1594397463.7735145
#M-C=64.67,-211.17,-78.50,1594397463.7801766
#G-C=4.00,-4.00,-6.00,1594397463.7862577
#A-C=-9.22,13.31,241.66,1594397463.7930481
#M-C=64.83,-211.33,-77.83,1594397463.7989948
#G-C=-1.00,-11.00,-7.00,1594397463.8042388
#A-C=-9.22,13.31,242.69,1594397463.8133235
#M-C=65.17,-210.83,-78.67,1594397463.8189688
#G-C=3.00,-9.00,3.00,1594397463.824046
#A-C=-8.19,11.26,240.64,1594397463.833243
#M-C=64.83,-211.33,-78.33,1594397463.8416371
#G-C=5.00,1.00,-5.00,1594397463.8496332
#A-C=-8.19,12.29,240.64,1594397463.8551335
#M-C=64.67,-211.33,-78.83,1594397463.859467
#G-C=3.00,-1.00,-1.00,1594397463.863292
#A-C=-8.19,13.31,240.64,1594397463.8731675
#M-C=65.00,-211.33,-78.33,1594397463.879034
#G-C=5.00,-5.00,-2.00,1594397463.886513
#A-C=-8.19,12.29,243.71,1594397463.8930368
#M-C=64.83,-211.17,-78.33,1594397463.8990486
#G-C=0.00,-1.00,-2.00,1594397463.9054701
#A-C=-9.22,14.34,241.66,1594397463.9132903
#M-C=65.00,-211.17,-79.00,1594397463.9196262
#G-C=3.00,-3.00,1.00,1594397463.9249802
#A-C=-8.19,12.29,241.66,1594397463.9331124
#M-C=65.67,-210.67,-78.50,1594397463.9394708
#G-C=3.00,-9.00,-1.00,1594397463.9446158
#A-C=-9.22,12.29,241.66,1594397463.9531758
#M-C=65.00,-210.50,-78.00,1594397463.960504
#G-C=1.00,0.00,-2.00,1594397463.9667091
#A-C=-8.19,11.26,242.69,1594397463.9731033
#M-C=64.67,-211.17,-78.83,1594397463.9789622
#G-C=2.00,-1.00,-1.00,1594397463.9841025
#A-C=-9.22,11.26,241.66,1594397463.9932048
#M-C=65.00,-210.83,-78.17,1594397463.9991422
#G-C=8.00,-7.00,-4.00,1594397464.0039892
#A-C=-8.19,12.29,241.66,1594397464.0131161
#M-C=64.67,-211.00,-78.33,1594397464.019117
#G-C=9.00,-6.00,-4.00,1594397464.0240345
#A-C=-9.22,12.29,243.71,1594397464.0333273
#M-C=64.83,-211.17,-78.00,1594397464.0431204
#G-C=4.00,-4.00,2.00,1594397464.0481791
#A-C=-9.22,13.31,242.69,1594397464.0531924
#M-C=65.17,-211.33,-80.33,1594397464.0588977
#G-C=1.00,-8.00,-3.00,1594397464.063235
#A-C=-9.22,12.29,242.69,1594397464.0732255
#M-C=65.00,-211.33,-78.17,1594397464.0789444
#G-C=5.00,-9.00,-6.00,1594397464.084022
#A-C=-9.22,13.31,240.64,1594397464.0931847
#M-C=64.67,-211.00,-78.33,1594397464.0989382
#G-C=3.00,-10.00,-8.00,1594397464.10397
#A-C=-9.22,12.29,241.66,1594397464.1131554
#M-C=65.50,-210.83,-78.50,1594397464.119003
#G-C=-2.00,-10.00,-3.00,1594397464.1243808
#A-C=-9.22,12.29,241.66,1594397464.1331656
#M-C=65.33,-211.33,-78.00,1594397464.1390047
#G-C=-3.00,-4.00,-3.00,1594397464.1441748
#A-C=-8.19,12.29,243.71,1594397464.1531746
#M-C=65.00,-210.83,-78.17,1594397464.159112
#G-C=0.00,-3.00,-3.00,1594397464.1642272
#A-C=-8.19,12.29,241.66,1594397464.1731975
#M-C=65.33,-211.00,-78.33,1594397464.1791224
#G-C=7.00,-6.00,-6.00,1594397464.1842701
#A-C=-9.22,13.31,242.69,1594397464.1931813
#M-C=65.00,-211.17,-78.33,1594397464.198929
#G-C=4.00,-7.00,-9.00,1594397464.2039595
#A-C=-9.22,13.31,240.64,1594397464.2131886
#M-C=64.83,-210.83,-78.33,1594397464.2189384
#G-C=3.00,-1.00,-3.00,1594397464.2241182
#A-C=-9.22,12.29,243.71,1594397464.2331095
#M-C=64.83,-211.00,-78.00,1594397464.2389405
#G-C=7.00,1.00,0.00,1594397464.2439945
#A-C=-8.19,12.29,242.69,1594397464.25317
#M-C=65.00,-211.50,-78.83,1594397464.2626867
#G-C=4.00,-1.00,-1.00,1594397464.2686605
#A-C=-9.22,11.26,241.66,1594397464.274545
#M-C=65.17,-211.00,-78.50,1594397464.2792296
#G-C=8.00,-2.00,-4.00,1594397464.2838085
#A-C=-8.19,12.29,241.66,1594397464.2931547
#M-C=64.83,-210.67,-78.67,1594397464.2990134
#G-C=5.00,-4.00,4.00,1594397464.3053892
#A-C=-9.22,12.29,242.69,1594397464.3132434
#M-C=64.83,-211.00,-77.83,1594397464.319594
#G-C=4.00,-8.00,-3.00,1594397464.325205
#A-C=-8.19,12.29,241.66,1594397464.3341851
#M-C=65.17,-211.50,-78.00,1594397464.3396688
#G-C=3.00,-7.00,-5.00,1594397464.3458493
#A-C=-9.22,11.26,241.66,1594397464.3529677
#M-C=64.67,-211.17,-78.17,1594397464.3590927
#G-C=2.00,-2.00,-1.00,1594397464.3642335
#A-C=-8.19,13.31,240.64,1594397464.373299
#M-C=65.00,-210.83,-78.33,1594397464.379446
#G-C=4.00,-7.00,0.00,1594397464.384524
#A-C=-9.22,12.29,240.64,1594397464.3931892
#M-C=65.33,-211.33,-78.50,1594397464.3989472
#G-C=5.00,-5.00,0.00,1594397464.4039228
#A-C=-10.24,14.34,243.71,1594397464.41326
#M-C=64.67,-211.33,-78.33,1594397464.4193366
#G-C=5.00,-3.00,1.00,1594397464.4245348
#A-C=-8.19,13.31,241.66,1594397464.4341333
#M-C=65.00,-210.67,-78.17,1594397464.4404488
#G-C=8.00,-3.00,-3.00,1594397464.4449785
#A-C=-9.22,12.29,242.69,1594397464.4531481
#M-C=65.33,-211.17,-78.00,1594397464.4589827
#G-C=6.00,0.00,0.00,1594397464.4639122
#A-C=-8.19,13.31,242.69,1594397464.4731162
#M-C=65.00,-210.83,-78.83,1594397464.478937
#G-C=-10.00,-4.00,-1.00,1594397464.4839365
#A-C=-8.19,12.29,240.64,1594397464.493258
#M-C=65.00,-211.17,-78.50,1594397464.4989338
#G-C=7.00,-6.00,-3.00,1594397464.503983
#A-C=-8.19,13.31,244.74,1594397464.5132957
#M-C=64.83,-211.17,-78.83,1594397464.5193305
#G-C=-5.00,-7.00,-1.00,1594397464.5254655
#A-C=-8.19,11.26,242.69,1594397464.5330837
#M-C=64.67,-211.00,-78.17,1594397464.5389793
#G-C=3.00,-4.00,0.00,1594397464.544043
#A-C=-8.19,13.31,241.66,1594397464.5531683
#M-C=65.67,-211.17,-78.83,1594397464.5589576
#G-C=2.00,-9.00,-5.00,1594397464.5639367
#A-C=-9.22,13.31,239.62,1594397464.573026
#M-C=64.83,-211.17,-78.33,1594397464.5789492
#G-C=-1.00,-4.00,-1.00,1594397464.5839357
#A-C=-9.22,13.31,239.62,1594397464.5931482
#M-C=65.17,-211.00,-78.50,1594397464.5990677
#G-C=4.00,-3.00,-3.00,1594397464.6040313
#A-C=-10.24,12.29,240.64,1594397464.6132033
#M-C=65.17,-211.17,-78.33,1594397464.6190276
#G-C=2.00,-5.00,3.00,1594397464.624072
#A-C=-9.22,13.31,242.69,1594397464.6331944
#M-C=65.33,-211.00,-78.50,1594397464.639119
#G-C=9.00,-1.00,-5.00,1594397464.6466699
#A-C=-9.22,12.29,239.62,1594397464.6532319
#M-C=65.33,-211.17,-78.50,1594397464.658922
#G-C=-2.00,-4.00,-1.00,1594397464.662968
#A-C=-7.17,13.31,240.64,1594397464.673106
#M-C=64.83,-211.33,-78.50,1594397464.6795766
#G-C=6.00,-2.00,2.00,1594397464.6847649
#A-C=-9.22,12.29,243.71,1594397464.6932766
#M-C=65.50,-211.33,-78.50,1594397464.6992726
#G-C=4.00,-6.00,-9.00,1594397464.7056005
#A-C=-7.17,11.26,243.71,1594397464.7132
#M-C=65.17,-211.33,-78.33,1594397464.7191174
#G-C=5.00,-1.00,-9.00,1594397464.7243896
#A-C=-9.22,15.36,239.62,1594397464.7332287
#M-C=65.00,-211.33,-78.17,1594397464.739333
#G-C=-2.00,-4.00,-3.00,1594397464.7444465
#A-C=-7.17,12.29,241.66,1594397464.7530735
#M-C=64.83,-211.83,-78.83,1594397464.7592638
#G-C=4.00,-8.00,4.00,1594397464.7655034
#A-C=-10.24,13.31,241.66,1594397464.7731004
#M-C=64.50,-210.67,-78.00,1594397464.7791173
#G-C=7.00,-4.00,-3.00,1594397464.7843378
#A-C=-9.22,13.31,241.66,1594397464.7930913
#M-C=65.50,-211.67,-79.17,1594397464.7993467
#G-C=-1.00,-5.00,-1.00,1594397464.8060732
#A-C=-9.22,13.31,242.69,1594397464.8132129
#M-C=64.83,-211.00,-78.50,1594397464.8197668
#G-C=0.00,-6.00,-3.00,1594397464.8259423
#A-C=-10.24,13.31,241.66,1594397464.8331814
#M-C=64.83,-211.00,-80.00,1594397464.8394601
#G-C=2.00,-7.00,-1.00,1594397464.845594
#A-C=-9.22,13.31,242.69,1594397464.8531399
#M-C=65.17,-210.50,-78.00,1594397464.8589492
#G-C=13.00,-6.00,0.00,1594397464.8639574
#A-C=-9.22,12.29,242.69,1594397464.873058
#M-C=65.17,-211.17,-78.00,1594397464.879219
#G-C=14.00,0.00,-2.00,1594397464.8859248
#A-C=-9.22,13.31,242.69,1594397464.893249
#M-C=65.17,-211.00,-78.33,1594397464.8993196
#G-C=4.00,-2.00,-255.00,1594397464.9061813
#A-C=-9.22,12.29,242.69,1594397464.9132082
#M-C=65.33,-211.33,-78.33,1594397464.919698
#G-C=1.00,-4.00,-1.00,1594397464.925933
#A-C=-8.19,12.29,241.66,1594397464.933202
#M-C=64.50,-210.83,-78.50,1594397464.9397728
#G-C=2.00,-5.00,1.00,1594397464.9458795
#A-C=-9.22,13.31,240.64,1594397464.9532404
#M-C=65.33,-211.17,-78.17,1594397464.959006
#G-C=-4.00,-3.00,-3.00,1594397464.9652286
#A-C=-9.22,13.31,242.69,1594397464.973121
#M-C=65.00,-210.83,-78.00,1594397464.9790142
#G-C=3.00,-4.00,0.00,1594397464.9842863
#A-C=-8.19,12.29,242.69,1594397464.9932516
#M-C=65.00,-211.00,-78.33,1594397464.999348
#G-C=3.00,-6.00,0.00,1594397465.0059934
#A-C=-9.22,12.29,241.66,1594397465.013269
#M-C=64.67,-211.00,-78.17,1594397465.0198777
#G-C=7.00,-4.00,0.00,1594397465.0260112
#A-C=-9.22,12.29,241.66,1594397465.0331388
#M-C=65.50,-211.33,-78.83,1594397465.0394647
#G-C=5.00,0.00,3.00,1594397465.044449
#A-C=-10.24,13.31,242.69,1594397465.0530217
#M-C=64.67,-210.50,-78.50,1594397465.0589406
#G-C=7.00,-5.00,0.00,1594397465.0639172
#A-C=-9.22,13.31,240.64,1594397465.0730765
#M-C=65.17,-211.00,-78.17,1594397465.0791101
#G-C=8.00,-5.00,-4.00,1594397465.084653
#A-C=-9.22,13.31,240.64,1594397465.0932283
#M-C=65.00,-211.17,-78.50,1594397465.0989268
#G-C=9.00,-6.00,0.00,1594397465.1044612
#A-C=-9.22,12.29,241.66,1594397465.11329
#M-C=65.00,-211.00,-78.00,1594397465.1198928
#G-C=3.00,-5.00,2.00,1594397465.1260245
#A-C=-8.19,12.29,244.74,1594397465.1330783
#M-C=64.83,-210.83,-78.00,1594397465.139385
#G-C=7.00,-6.00,-7.00,1594397465.1454237
#A-C=-9.22,12.29,240.64,1594397465.1542697
#M-C=64.33,-210.83,-78.67,1594397465.1589832
#G-C=2.00,-8.00,1.00,1594397465.1652377
#A-C=-7.17,12.29,243.71,1594397465.1730635
#M-C=65.17,-211.33,-78.50,1594397465.1789863
#G-C=1.00,-11.00,-5.00,1594397465.184382
#A-C=-8.19,12.29,242.69,1594397465.1931102
#M-C=64.83,-211.33,-78.33,1594397465.199094
#G-C=4.00,-4.00,-1.00,1594397465.2058249
#A-C=-8.19,12.29,241.66,1594397465.213284
#M-C=65.33,-211.00,-78.33,1594397465.2191324
#G-C=0.00,-6.00,-7.00,1594397465.2243574
#A-C=-9.22,13.31,241.66,1594397465.2331383
#M-C=65.00,-211.00,-78.50,1594397465.2389739
#G-C=5.00,-5.00,1.00,1594397465.2442186
#A-C=-8.19,12.29,240.64,1594397465.2540703
#M-C=65.33,-211.83,-78.00,1594397465.2605307
#G-C=4.00,-3.00,2.00,1594397465.265461
#A-C=-9.22,12.29,242.69,1594397465.273056
#M-C=64.67,-211.00,-78.17,1594397465.278938
#G-C=3.00,-4.00,-1.00,1594397465.2849996
#A-C=-9.22,12.29,242.69,1594397465.2931921
#M-C=64.67,-211.17,-79.00,1594397465.2989647
#G-C=6.00,-4.00,0.00,1594397465.3044598
#A-C=-9.22,13.31,241.66,1594397465.313283
#M-C=65.17,-211.33,-78.00,1594397465.3190753
#G-C=9.00,-8.00,-5.00,1594397465.3243816
#A-C=-8.19,12.29,242.69,1594397465.3332288
#M-C=65.00,-210.83,-78.33,1594397465.3390267
#G-C=9.00,0.00,1.00,1594397465.3453689
#A-C=-10.24,13.31,243.71,1594397465.3530152
#M-C=64.83,-211.00,-78.17,1594397465.3589568
#G-C=-3.00,-1.00,1.00,1594397465.3640263
#A-C=-9.22,13.31,240.64,1594397465.3731432
#M-C=65.17,-211.67,-79.17,1594397465.3789937
#G-C=1.00,-5.00,-1.00,1594397465.3858168
#A-C=-9.22,14.34,240.64,1594397465.3932438
#M-C=64.67,-211.33,-78.00,1594397465.3989406
#G-C=2.00,-4.00,-8.00,1594397465.4037392
#A-C=-8.19,13.31,242.69,1594397465.413242
#M-C=65.50,-210.83,-78.83,1594397465.4192152
#G-C=0.00,-6.00,-2.00,1594397465.4244363
#A-C=-8.19,11.26,241.66,1594397465.4330654
#M-C=65.00,-211.00,-78.50,1594397465.4389803
#G-C=-3.00,-8.00,0.00,1594397465.44423
#A-C=-6.14,17.41,241.66,1594397465.4530494
#M-C=64.50,-211.00,-78.83,1594397465.4589298
#G-C=4.00,-6.00,69.00,1594397465.463892
#A-C=-2.05,18.43,241.66,1594397465.4730904
#M-C=64.33,-211.00,-78.50,1594397465.4792612
#G-C=1.00,-5.00,29.00,1594397465.4854443
#A-C=-8.19,4.10,244.74,1594397465.4931288
#M-C=64.17,-211.00,-79.00,1594397465.4990997
#G-C=11.00,-23.00,32.00,1594397465.505425
#A-C=1.02,-3.07,252.93,1594397465.5132618
#M-C=64.00,-211.17,-79.33,1594397465.5192022
#G-C=10.00,-119.00,68.00,1594397465.524632
#A-C=-3.07,19.46,277.50,1594397465.5329947
#M-C=61.17,-210.00,-82.33,1594397465.5389686
#G-C=11.00,-407.00,126.00,1594397465.54427
#A-C=-18.43,37.89,284.67,1594397465.5531847
#M-C=59.33,-209.33,-84.17,1594397465.5589323
#G-C=19.00,-773.00,152.00,1594397465.5639458
#A-C=-14.34,35.84,294.91,1594397465.5732267
#M-C=54.50,-207.17,-89.33,1594397465.5789318
#G-C=99.00,-1111.00,99.00,1594397465.584093
#A-C=-5.12,2.05,274.43,1594397465.5931647
#M-C=52.00,-205.33,-91.50,1594397465.5994134
#G-C=253.00,-1241.00,137.00,1594397465.6058226
#A-C=-15.36,-26.62,234.50,1594397465.6132176
#M-C=46.33,-202.83,-96.17,1594397465.6190062
