0,1,2,3
#M-C=-151.17,-75.33,35.17,1594395580.916593
#G-C=-530.00,-1518.00,-483.00,1594395580.9216807
#A-C=100.35,171.01,196.61,1594395580.929098
#M-C=-152.17,-78.17,32.83,1594395580.9350917
#G-C=-416.00,-1638.00,-511.00,1594395580.9402142
#A-C=84.99,157.70,203.78,1594395580.949253
#M-C=-154.33,-78.17,32.50,1594395580.9553533
#G-C=-330.00,-1791.00,-455.00,1594395580.9605937
#A-C=70.66,157.70,229.38,1594395580.9691403
#M-C=-157.50,-79.50,28.67,1594395580.9750957
#G-C=-225.00,-2001.00,-499.00,1594395580.980057
#A-C=68.61,148.48,250.88,1594395580.989327
#M-C=-160.00,-80.50,27.67,1594395580.9952755
#G-C=-69.00,-2351.00,-671.00,1594395581.000207
#A-C=53.25,134.14,247.81,1594395581.0092053
#M-C=-164.50,-83.83,22.17,1594395581.0158818
#G-C=195.00,-2635.00,-879.00,1594395581.0209582
#A-C=34.82,115.71,226.30,1594395581.0293002
#M-C=-165.50,-85.00,19.50,1594395581.0350626
#G-C=504.00,-2619.00,-1082.00,1594395581.0403526
#A-C=14.34,83.97,199.68,1594395581.049291
#M-C=-165.67,-86.50,12.33,1594395581.0550487
#G-C=740.00,-2393.00,-1271.00,1594395581.060447
#A-C=6.14,63.49,186.37,1594395581.0691142
#M-C=-165.17,-90.67,10.50,1594395581.0750854
#G-C=835.00,-1868.00,-1538.00,1594395581.080555
#A-C=20.48,23.55,183.30,1594395581.089236
#M-C=-162.83,-92.83,7.33,1594395581.0950446
#G-C=746.00,-1870.00,-1598.00,1594395581.099985
#A-C=32.77,-13.31,190.46,1594395581.109262
#M-C=-158.00,-97.00,1.83,1594395581.1150455
#G-C=375.00,-1834.00,-1429.00,1594395581.120214
#A-C=33.79,-27.65,183.30,1594395581.1291425
#M-C=-155.33,-99.00,0.33,1594395581.135114
#G-C=136.00,-1624.00,-1152.00,1594395581.1415806
#A-C=28.67,-35.84,189.44,1594395581.1491854
#M-C=-150.67,-101.67,-2.33,1594395581.1553688
#G-C=-25.00,-1202.00,-881.00,1594395581.1608756
#A-C=37.89,-49.15,188.42,1594395581.1692154
#M-C=-148.17,-102.67,-3.17,1594395581.175095
#G-C=-124.00,-831.00,-611.00,1594395581.1800137
#A-C=40.96,-47.10,201.73,1594395581.189303
#M-C=-143.67,-104.50,-4.33,1594395581.1950638
#G-C=-179.00,-456.00,-352.00,1594395581.2002795
#A-C=44.03,-39.94,220.16,1594395581.2093055
#M-C=-141.00,-105.83,-4.83,1594395581.2151012
#G-C=-163.00,-133.00,-123.00,1594395581.2207687
#A-C=39.94,-23.55,217.09,1594395581.2291613
#M-C=-137.50,-106.83,-5.33,1594395581.2352202
#G-C=-160.00,54.00,55.00,1594395581.2418528
#A-C=31.74,0.00,217.09,1594395581.249088
#M-C=-134.83,-107.50,-6.00,1594395581.2551033
#G-C=-185.00,220.00,169.00,1594395581.2606347
#A-C=10.24,80.90,326.66,1594395581.269165
#M-C=-131.33,-108.67,-6.00,1594395581.2751167
#G-C=185.00,-68.00,-23.00,1594395581.280285
#A-C=24.58,41.98,299.01,1594395581.2891948
#M-C=-129.67,-109.33,-7.33,1594395581.2951622
#G-C=235.00,-70.00,-115.00,1594395581.3005955
#A-C=44.03,58.37,328.70,1594395581.3093324
#M-C=-127.33,-109.67,-8.00,1594395581.3157744
#G-C=213.00,-427.00,-117.00,1594395581.3214362
#A-C=43.01,30.72,329.73,1594395581.3291006
#M-C=-128.00,-109.33,-8.33,1594395581.335108
#G-C=10.00,-819.00,23.00,1594395581.3397846
#A-C=15.36,7.17,283.65,1594395581.3492038
#M-C=-128.67,-108.33,-6.50,1594395581.3553185
#G-C=-244.00,-730.00,65.00,1594395581.3607264
#A-C=-5.12,-6.14,272.38,1594395581.3692133
#M-C=-128.33,-108.00,-4.00,1594395581.375498
#G-C=-524.00,-467.00,-4.00,1594395581.3806677
#A-C=-17.41,-8.19,310.27,1594395581.3893678
#M-C=-124.83,-107.33,1.00,1594395581.395057
#G-C=-786.00,-666.00,-118.00,1594395581.400063
#A-C=-1.02,-20.48,308.22,1594395581.410328
#M-C=-121.67,-107.50,3.83,1594395581.416994
#G-C=-977.00,-978.00,-168.00,1594395581.4223752
#A-C=57.34,2.05,191.49,1594395581.4291017
#M-C=-115.17,-107.33,10.67,1594395581.4351213
#G-C=-1161.00,-844.00,-185.00,1594395581.4415715
#A-C=95.23,-27.65,122.88,1594395581.449163
#M-C=-111.17,-107.17,14.00,1594395581.4551604
#G-C=-1297.00,-530.00,-203.00,1594395581.4608219
#A-C=145.41,-51.20,36.86,1594395581.4691553
#M-C=-105.00,-106.50,19.00,1594395581.475251
#G-C=-1209.00,-61.00,-118.00,1594395581.4823928
#A-C=155.65,-54.27,-13.31,1594395581.4892843
#M-C=-104.33,-105.83,22.00,1594395581.495269
#G-C=-938.00,541.00,12.00,1594395581.5000005
#A-C=161.79,-24.58,-16.38,1594395581.509097
#M-C=-105.67,-108.00,23.33,1594395581.515165
#G-C=-434.00,941.00,73.00,1594395581.5218115
#A-C=124.93,13.31,110.59,1594395581.5301967
#M-C=-109.50,-110.33,22.50,1594395581.5358934
#G-C=375.00,905.00,36.00,1594395581.5409646
#A-C=-36.86,72.70,494.59,1594395581.5492313
#M-C=-119.17,-117.00,8.50,1594395581.5557647
#G-C=1558.00,70.00,10.00,1594395581.5608728
#A-C=-245.76,112.64,523.26,1594395581.5691001
#M-C=-122.33,-119.50,-2.17,1594395581.5751595
#G-C=3073.00,-1734.00,34.00,1594395581.5820773
#A-C=-217.09,-60.42,523.26,1594395581.589123
#M-C=-119.00,-116.33,-17.00,1594395581.595197
#G-C=3530.00,-3648.00,-33.00,1594395581.6024897
#A-C=100.35,-261.12,-146.43,1594395581.6091082
#M-C=-113.17,-114.67,-13.17,1594395581.615202
#G-C=623.00,-2878.00,-622.00,1594395581.6218925
#A-C=332.80,-91.14,-524.29,1594395581.630351
#M-C=-99.33,-114.00,11.17,1594395581.6362412
#G-C=-3931.00,2265.00,-256.00,1594395581.643563
#A-C=249.86,61.44,-240.64,1594395581.6492019
#M-C=-95.00,-113.00,24.33,1594395581.655733
#G-C=-4808.00,4597.00,-7.00,1594395581.661685
#A-C=112.64,38.91,523.26,1594395581.6690862
#M-C=-97.67,-114.17,29.50,1594395581.675281
#G-C=420.00,4320.00,-386.00,1594395581.6807528
#A-C=69.63,102.40,523.26,1594395581.6892967
#M-C=-103.00,-117.50,22.33,1594395581.69507
#G-C=5224.00,1726.00,-251.00,1594395581.7004726
#A-C=-46.08,148.48,242.69,1594395581.7091131
#M-C=-106.67,-121.50,8.67,1594395581.7152445
#G-C=3211.00,-1021.00,-337.00,1594395581.7219262
#A-C=-1.02,-61.44,216.06,1594395581.7292476
#M-C=-105.33,-122.33,6.67,1594395581.735696
#G-C=-1117.00,-3201.00,-82.00,1594395581.7408245
#A-C=93.18,-61.44,209.92,1594395581.7492216
#M-C=-102.33,-124.67,4.00,1594395581.7550504
#G-C=-1414.00,-1925.00,-136.00,1594395581.7601664
#A-C=76.80,-29.70,253.95,1594395581.7691522
#M-C=-102.33,-125.17,3.00,1594395581.7768786
#G-C=554.00,-105.00,76.00,1594395581.7829444
#A-C=47.10,-7.17,238.59,1594395581.789518
#M-C=-102.17,-126.67,-0.67,1594395581.795026
#G-C=1466.00,608.00,-29.00,1594395581.8000863
#A-C=40.96,-5.12,265.22,1594395581.8091683
#M-C=-102.50,-127.17,0.83,1594395581.8155591
#G-C=497.00,72.00,-136.00,1594395581.820753
#A-C=52.22,-9.22,290.82,1594395581.8292704
#M-C=-102.17,-128.33,0.67,1594395581.8350449
#G-C=-235.00,-44.00,-44.00,1594395581.8403533
#A-C=62.46,-14.34,260.10,1594395581.8492296
#M-C=-103.00,-128.33,1.17,1594395581.8550446
#G-C=140.00,150.00,63.00,1594395581.8603542
#A-C=44.03,-2.05,199.68,1594395581.8691287
#M-C=-103.50,-128.67,1.50,1594395581.8750796
#G-C=155.00,381.00,107.00,1594395581.8804836
#A-C=38.91,3.07,186.37,1594395581.8892064
#M-C=-104.50,-128.17,2.67,1594395581.8951197
#G-C=-111.00,462.00,94.00,1594395581.902551
#A-C=47.10,7.17,209.92,1594395581.9092193
#M-C=-105.00,-128.17,4.17,1594395581.9150043
#G-C=-276.00,436.00,90.00,1594395581.9195154
#A-C=45.06,7.17,247.81,1594395581.9292645
#M-C=-106.00,-128.67,4.17,1594395581.9350967
#G-C=-96.00,390.00,94.00,1594395581.9419584
#A-C=36.86,5.12,266.24,1594395581.9492338
#M-C=-107.17,-128.17,4.50,1594395581.95505
#G-C=158.00,229.00,102.00,1594395581.9597437
#A-C=27.65,7.17,261.12,1594395581.9693193
#M-C=-108.83,-128.17,2.83,1594395581.9758422
#G-C=199.00,-28.00,118.00,1594395581.9824064
#A-C=25.60,-4.10,249.86,1594395581.9892445
#M-C=-109.50,-127.83,2.17,1594395581.9950585
#G-C=0.00,-307.00,102.00,1594395582.0003
#A-C=32.77,-9.22,249.86,1594395582.0091193
#M-C=-109.83,-127.33,1.67,1594395582.0154498
#G-C=-189.00,-611.00,106.00,1594395582.021731
#A-C=38.91,-25.60,258.05,1594395582.0292788
#M-C=-110.17,-127.33,1.00,1594395582.0350728
#G-C=-257.00,-902.00,126.00,1594395582.0400062
#A-C=39.94,-24.58,258.05,1594395582.0493228
#M-C=-110.33,-128.17,-1.67,1594395582.0550845
#G-C=-221.00,-1163.00,150.00,1594395582.060569
#A-C=48.13,-40.96,252.93,1594395582.0692475
#M-C=-109.83,-128.83,-3.83,1594395582.0750995
#G-C=-152.00,-1451.00,146.00,1594395582.081032
#A-C=39.94,-35.84,241.66,1594395582.0892687
#M-C=-110.33,-129.33,-9.00,1594395582.0954206
#G-C=-221.00,-1983.00,233.00,1594395582.1019847
#A-C=39.94,-35.84,247.81,1594395582.1090815
#M-C=-110.33,-129.33,-12.00,1594395582.1151445
#G-C=-320.00,-2448.00,240.00,1594395582.120807
#A-C=47.10,-44.03,268.29,1594395582.129216
#M-C=-110.67,-129.83,-20.67,1594395582.1350324
#G-C=-322.00,-3058.00,220.00,1594395582.1410966
#A-C=38.91,-49.15,273.41,1594395582.1493804
#M-C=-110.67,-128.67,-25.67,1594395582.1551278
#G-C=-224.00,-3716.00,189.00,1594395582.1603835
#A-C=9.22,-35.84,275.46,1594395582.1691327
#M-C=-110.00,-125.33,-38.33,1594395582.175091
#G-C=-37.00,-4320.00,-4.00,1594395582.1803193
#A-C=28.67,-71.68,235.52,1594395582.1892025
#M-C=-109.50,-122.17,-44.83,1594395582.1954618
#G-C=251.00,-5015.00,-106.00,1594395582.2006977
#A-C=1.02,-111.62,158.72,1594395582.209124
#M-C=-105.50,-113.50,-58.83,1594395582.2150629
#G-C=490.00,-5251.00,-251.00,1594395582.2205708
#A-C=17.41,-150.53,133.12,1594395582.2302084
#M-C=-102.67,-108.67,-64.67,1594395582.2371223
#G-C=598.00,-5285.00,-405.00,1594395582.241727
#A-C=38.91,-180.22,98.30,1594395582.2492173
#M-C=-95.83,-97.50,-76.17,1594395582.2550492
#G-C=719.00,-5275.00,-487.00,1594395582.2599938
#A-C=65.54,-198.66,87.04,1594395582.2693727
#M-C=-92.00,-91.00,-81.00,1594395582.2762487
#G-C=882.00,-5061.00,-548.00,1594395582.2818315
#A-C=48.13,-215.04,33.79,1594395582.2892144
#M-C=-84.67,-78.00,-89.50,1594395582.2951436
#G-C=927.00,-4890.00,-574.00,1594395582.3000283
#A-C=49.15,-248.83,-4.10,1594395582.3092856
#M-C=-81.00,-71.67,-92.67,1594395582.315376
#G-C=812.00,-4513.00,-557.00,1594395582.32134
#A-C=74.75,-289.79,-23.55,1594395582.3302217
#M-C=-73.33,-60.33,-96.83,1594395582.335218
#G-C=571.00,-3989.00,-453.00,1594395582.3428128
#A-C=108.54,-303.10,-36.86,1594395582.3491755
#M-C=-71.17,-56.00,-97.67,1594395582.3551548
#G-C=260.00,-3352.00,-14.00,1594395582.3607235
#A-C=102.40,-290.82,-32.77,1594395582.369246
#M-C=-68.50,-49.00,-99.33,1594395582.3757796
#G-C=8.00,-2083.00,93.00,1594395582.382178
#A-C=80.90,-269.31,-14.34,1594395582.38924
#M-C=-67.50,-46.00,-99.83,1594395582.3951895
#G-C=-137.00,-1556.00,283.00,1594395582.4000986
#A-C=56.32,-258.05,-2.05,1594395582.4091458
#M-C=-66.50,-41.33,-101.00,1594395582.4151115
#G-C=-56.00,-1151.00,355.00,1594395582.4217947
#A-C=58.37,-272.38,-13.31,1594395582.4292393
#M-C=-65.17,-39.67,-100.50,1594395582.4350955
#G-C=34.00,-1022.00,310.00,1594395582.4406998
#A-C=62.46,-259.07,-33.79,1594395582.450249
#M-C=-65.17,-36.17,-100.50,1594395582.4570189
#G-C=6.00,-927.00,236.00,1594395582.4624853
#A-C=59.39,-244.74,-38.91,1594395582.4691982
#M-C=-64.83,-35.00,-100.17,1594395582.4750745
#G-C=-8.00,-733.00,148.00,1594395582.4801595
#A-C=47.10,-248.83,-40.96,1594395582.489384
#M-C=-64.50,-33.00,-100.67,1594395582.4951324
#G-C=6.00,-625.00,119.00,1594395582.500996
#A-C=37.89,-259.07,-50.18,1594395582.5090773
#M-C=-64.00,-32.00,-100.17,1594395582.5151918
#G-C=40.00,-637.00,153.00,1594395582.5218966
#A-C=45.06,-268.29,-52.22,1594395582.5291655
#M-C=-63.17,-30.17,-100.50,1594395582.5351
#G-C=127.00,-618.00,194.00,1594395582.54074
#A-C=65.54,-273.41,-68.61,1594395582.549226
#M-C=-62.83,-28.67,-100.83,1594395582.5550997
#G-C=210.00,-437.00,361.00,1594395582.5602965
#A-C=70.66,-267.26,-80.90,1594395582.5692875
#M-C=-63.00,-27.33,-101.50,1594395582.5750632
#G-C=197.00,138.00,509.00,1594395582.5803735
#A-C=44.03,-253.95,-63.49,1594395582.5893145
#M-C=-63.33,-27.00,-101.33,1594395582.5952199
#G-C=73.00,460.00,501.00,1594395582.6006382
#A-C=36.86,-256.00,-60.42,1594395582.6091259
#M-C=-64.17,-27.33,-102.17,1594395582.6155229
#G-C=-2.00,632.00,441.00,1594395582.6221488
#A-C=35.84,-258.05,-62.46,1594395582.6291845
#M-C=-64.50,-28.83,-102.33,1594395582.6354864
#G-C=-55.00,841.00,402.00,1594395582.64099
#A-C=39.94,-264.19,-53.25,1594395582.6492825
#M-C=-65.50,-29.67,-103.00,1594395582.6550777
#G-C=-61.00,1113.00,433.00,1594395582.660626
#A-C=34.82,-266.24,-36.86,1594395582.6691527
#M-C=-65.33,-32.17,-102.33,1594395582.6755872
#G-C=-33.00,1379.00,472.00,1594395582.6808364
#A-C=25.60,-269.31,-22.53,1594395582.6892939
#M-C=-65.67,-34.00,-102.17,1594395582.6951044
#G-C=-25.00,1566.00,470.00,1594395582.7005367
#A-C=21.50,-265.22,-16.38,1594395582.7091284
#M-C=-67.33,-38.33,-102.17,1594395582.7156317
#G-C=-41.00,1674.00,461.00,1594395582.7224936
#A-C=31.74,-265.22,-15.36,1594395582.7293642
#M-C=-67.50,-40.50,-101.83,1594395582.7364316
#G-C=-67.00,1868.00,463.00,1594395582.7418861
#A-C=23.55,-260.10,-21.50,1594395582.7491305
#M-C=-70.17,-47.33,-101.00,1594395582.7551756
#G-C=-169.00,2846.00,434.00,1594395582.7610767
#A-C=27.65,-243.71,16.38,1594395582.7690926
#M-C=-70.67,-52.33,-99.67,1594395582.775122
#G-C=-328.00,3465.00,339.00,1594395582.7800426
#A-C=44.03,-251.90,20.48,1594395582.789317
#M-C=-74.33,-63.67,-95.50,1594395582.7950797
#G-C=-442.00,4113.00,363.00,1594395582.8009596
#A-C=62.46,-226.30,30.72,1594395582.8090732
#M-C=-76.00,-70.50,-92.50,1594395582.8150237
#G-C=-540.00,4997.00,457.00,1594395582.820268
#A-C=41.98,-169.98,56.32,1594395582.8292627
#M-C=-80.17,-86.67,-83.33,1594395582.835518
#G-C=-609.00,5965.00,414.00,1594395582.841898
#A-C=5.12,-117.76,111.62,1594395582.8491673
#M-C=-82.17,-94.67,-77.50,1594395582.8567026
#G-C=-703.00,6407.00,125.00,1594395582.862195
#A-C=-25.60,-92.16,163.84,1594395582.869237
#M-C=-84.00,-109.83,-61.50,1594395582.8750527
#G-C=-868.00,6469.00,-228.00,1594395582.8811657
#A-C=-13.31,-79.87,204.80,1594395582.8893366
#M-C=-84.50,-116.00,-52.67,1594395582.8952334
#G-C=-948.00,6211.00,-406.00,1594395582.9004064
#A-C=-7.17,-45.06,238.59,1594395582.909191
#M-C=-83.83,-122.83,-36.17,1594395582.9150696
#G-C=-736.00,5609.00,-519.00,1594395582.9199886
#A-C=9.22,-54.27,251.90,1594395582.9292812
#M-C=-83.17,-124.50,-28.50,1594395582.9356384
#G-C=-320.00,4919.00,-539.00,1594395582.9411507
#A-C=16.38,-64.51,281.60,1594395582.9492793
#M-C=-81.33,-125.50,-17.50,1594395582.9553382
#G-C=218.00,4150.00,-586.00,1594395582.960986
#A-C=33.79,-2.05,275.46,1594395582.9691658
#M-C=-81.00,-125.00,-14.00,1594395582.9750607
#G-C=382.00,2970.00,-643.00,1594395582.9801288
#A-C=39.94,-3.07,232.45,1594395582.9893322
#M-C=-81.00,-124.67,-10.83,1594395582.9951577
#G-C=472.00,1741.00,-533.00,1594395583.0003777
#A-C=43.01,-22.53,237.57,1594395583.0092869
#M-C=-81.50,-124.00,-12.50,1594395583.016159
#G-C=489.00,499.00,-354.00,1594395583.0212953
#A-C=16.38,-47.10,258.05,1594395583.0291374
#M-C=-83.00,-123.17,-19.33,1594395583.0353608
#G-C=490.00,-660.00,-167.00,1594395583.043167
#A-C=-10.24,-49.15,280.58,1594395583.0502188
#M-C=-84.00,-122.83,-23.83,1594395583.0561814
#G-C=497.00,-1479.00,-2.00,1594395583.0612357
#A-C=-22.53,-56.32,292.86,1594395583.0691922
#M-C=-85.83,-120.67,-33.83,1594395583.0751116
#G-C=542.00,-1721.00,144.00,1594395583.0806239
#A-C=-25.60,-64.51,278.53,1594395583.0891612
#M-C=-87.83,-119.33,-37.17,1594395583.095131
#G-C=582.00,-1497.00,220.00,1594395583.1025915
#A-C=-30.72,-69.63,265.22,1594395583.1090775
#M-C=-89.00,-116.33,-42.83,1594395583.115041
#G-C=501.00,-873.00,262.00,1594395583.120439
#A-C=-22.53,-71.68,240.64,1594395583.1292717
#M-C=-89.83,-116.00,-43.17,1594395583.1354098
#G-C=202.00,-342.00,200.00,1594395583.1406367
#A-C=-4.10,-62.46,230.40,1594395583.150302
#M-C=-90.33,-115.17,-42.00,1594395583.1555605
#G-C=-114.00,114.00,132.00,1594395583.160963
#A-C=2.05,-39.94,241.66,1594395583.1691802
#M-C=-90.33,-114.33,-40.50,1594395583.175192
#G-C=-405.00,395.00,110.00,1594395583.1800249
#A-C=10.24,-15.36,252.93,1594395583.189146
#M-C=-91.00,-114.83,-36.83,1594395583.1959004
#G-C=-585.00,478.00,75.00,1594395583.2022386
#A-C=16.38,-5.12,260.10,1594395583.2090402
#M-C=-92.00,-114.00,-34.33,1594395583.2150404
#G-C=-634.00,486.00,44.00,1594395583.2202518
#A-C=17.41,-11.26,268.29,1594395583.2292702
#M-C=-94.00,-112.67,-30.67,1594395583.235125
#G-C=-565.00,446.00,-22.00,1594395583.2400424
#A-C=17.41,-3.07,273.41,1594395583.2492023
#M-C=-96.17,-111.33,-29.67,1594395583.255152
#G-C=-392.00,360.00,-86.00,1594395583.2619557
#A-C=16.38,-13.31,271.36,1594395583.2701318
#M-C=-99.67,-109.83,-27.67,1594395583.2752364
#G-C=-167.00,217.00,-167.00,1594395583.2803373
#A-C=15.36,-26.62,256.00,1594395583.2892337
#M-C=-100.83,-109.67,-27.33,1594395583.2951562
#G-C=74.00,136.00,-291.00,1594395583.3014748
#A-C=12.29,-39.94,236.54,1594395583.3091438
#M-C=-104.17,-107.50,-27.50,1594395583.3151276
#G-C=489.00,101.00,-292.00,1594395583.3211093
#A-C=13.31,-48.13,233.47,1594395583.32922
#M-C=-105.50,-106.33,-27.00,1594395583.3350503
#G-C=368.00,116.00,-262.00,1594395583.3400528
#A-C=12.29,-57.34,235.52,1594395583.34918
#M-C=-108.17,-105.17,-27.17,1594395583.3551815
#G-C=448.00,174.00,-226.00,1594395583.3614645
#A-C=11.26,-58.37,222.21,1594395583.3700526
#M-C=-109.50,-104.50,-27.00,1594395583.3764906
#G-C=470.00,181.00,-201.00,1594395583.3828597
#A-C=8.19,-57.34,214.02,1594395583.3890743
#M-C=-110.50,-105.00,-27.67,1594395583.395312
#G-C=387.00,133.00,-172.00,1594395583.4004786
#A-C=7.17,-52.22,231.42,1594395583.409156
#M-C=-110.83,-104.33,-27.00,1594395583.4150574
#G-C=288.00,8.00,-164.00,1594395583.4200993
#A-C=5.12,-46.08,247.81,1594395583.4292564
#M-C=-111.33,-104.67,-29.67,1594395583.4355245
#G-C=268.00,-132.00,-181.00,1594395583.4419367
#A-C=2.05,-41.98,238.59,1594395583.4491897
#M-C=-111.33,-106.17,-28.67,1594395583.4550889
#G-C=301.00,-243.00,-214.00,1594395583.4616282
#A-C=-3.07,-38.91,227.33,1594395583.4691272
#M-C=-111.17,-106.83,-29.67,1594395583.475116
#G-C=260.00,-358.00,-263.00,1594395583.4806664
#A-C=-4.10,-39.94,224.26,1594395583.4891076
#M-C=-110.67,-107.83,-30.50,1594395583.495048
#G-C=131.00,-496.00,-274.00,1594395583.500068
#A-C=-11.26,-40.96,226.30,1594395583.5095217
#M-C=-109.33,-108.00,-30.67,1594395583.517961
#G-C=-14.00,-544.00,-276.00,1594395583.52355
#A-C=-10.24,-44.03,232.45,1594395583.5292172
#M-C=-107.50,-109.00,-31.50,1594395583.5350811
#G-C=-30.00,-487.00,-249.00,1594395583.540098
#A-C=-7.17,-45.06,240.64,1594395583.549318
#M-C=-106.33,-108.67,-31.33,1594395583.5558758
#G-C=21.00,-322.00,-209.00,1594395583.5612144
#A-C=1.02,-46.08,242.69,1594395583.5693288
#M-C=-104.83,-109.50,-31.50,1594395583.57539
#G-C=82.00,-148.00,-181.00,1594395583.5810747
#A-C=-1.02,-50.18,250.88,1594395583.5892537
#M-C=-103.33,-109.67,-31.17,1594395583.5950482
#G-C=112.00,-112.00,-154.00,1594395583.600251
#A-C=-8.19,-35.84,263.17,1594395583.6090708
#M-C=-102.00,-109.33,-31.17,1594395583.6152265
#G-C=155.00,-156.00,-127.00,1594395583.6218774
#A-C=-13.31,-20.48,258.05,1594395583.6291409
#M-C=-100.83,-109.83,-31.33,1594395583.6351438
#G-C=165.00,-212.00,-211.00,1594395583.640673
#A-C=-14.34,-1.02,257.02,1594395583.649208
#M-C=-98.83,-109.67,-32.00,1594395583.6554627
#G-C=114.00,-435.00,-665.00,1594395583.6607842
#A-C=3.07,-3.07,259.07,1594395583.669232
#M-C=-98.33,-109.00,-32.33,1594395583.675867
#G-C=106.00,-651.00,-660.00,1594395583.6814027
#A-C=5.12,-16.38,278.53,1594395583.6891859
#M-C=-98.00,-109.33,-33.67,1594395583.695035
#G-C=276.00,-747.00,-774.00,1594395583.6999621
#A-C=-19.46,-26.62,273.41,1594395583.7093232
#M-C=-97.33,-109.17,-35.00,1594395583.7160316
#G-C=404.00,-704.00,-981.00,1594395583.721564
#A-C=13.31,-115.71,215.04,1594395583.729274
#M-C=-97.17,-109.67,-34.83,1594395583.7352164
#G-C=165.00,-585.00,-691.00,1594395583.7415495
#A-C=25.60,-60.42,173.06,1594395583.749202
#M-C=-98.00,-109.00,-35.17,1594395583.7550178
#G-C=-214.00,-86.00,-123.00,1594395583.76024
#A-C=13.31,-52.22,223.23,1594395583.7691398
#M-C=-101.50,-108.00,-31.33,1594395583.7753835
#G-C=-541.00,429.00,146.00,1594395583.7807271
#A-C=11.26,-51.20,272.38,1594395583.7891445
#M-C=-103.33,-107.17,-29.50,1594395583.7950623
#G-C=-581.00,539.00,188.00,1594395583.7999809
#A-C=13.31,-62.46,277.50,1594395583.8092196
#M-C=-107.33,-105.17,-28.67,1594395583.8150618
#G-C=-377.00,257.00,210.00,1594395583.820295
#A-C=-1.02,-80.90,238.59,1594395583.8292563
#M-C=-110.00,-104.50,-27.83,1594395583.8353803
#G-C=-196.00,-239.00,257.00,1594395583.84049
#A-C=-28.67,-102.40,201.73,1594395583.8491626
#M-C=-114.00,-102.33,-28.17,1594395583.8550656
#G-C=-99.00,-455.00,236.00,1594395583.8610282
#A-C=-55.30,-101.38,190.46,1594395583.8692162
#M-C=-114.17,-101.83,-27.50,1594395583.8751142
#G-C=-92.00,-228.00,-4.00,1594395583.8802001
#A-C=-46.08,-97.28,194.56,1594395583.8892832
#M-C=-111.17,-102.83,-27.00,1594395583.895066
#G-C=-94.00,24.00,-386.00,1594395583.9002602
#A-C=-3.07,-100.35,199.68,1594395583.9090624
#M-C=-109.00,-103.00,-24.83,1594395583.9150274
#G-C=-80.00,258.00,-622.00,1594395583.9200006
#A-C=23.55,-93.18,226.30,1594395583.9291697
#M-C=-102.67,-104.33,-23.83,1594395583.9357064
#G-C=-86.00,411.00,-567.00,1594395583.9422286
#A-C=23.55,-75.78,258.05,1594395583.9491484
#M-C=-100.00,-104.50,-22.33,1594395583.9551055
#G-C=-87.00,327.00,-444.00,1594395583.9615996
#A-C=23.55,-64.51,271.36,1594395583.97015
#M-C=-94.00,-106.83,-21.83,1594395583.9749749
#G-C=-56.00,49.00,-408.00,1594395583.9800847
#A-C=35.84,-62.46,259.07,1594395583.989286
#M-C=-91.83,-107.67,-21.67,1594395583.996203
#G-C=-17.00,-245.00,-412.00,1594395584.001913
#A-C=41.98,-63.49,241.66,1594395584.009068
#M-C=-88.33,-109.50,-21.50,1594395584.015075
#G-C=-49.00,-349.00,-338.00,1594395584.0206907
#A-C=39.94,-60.42,237.57,1594395584.0290663
#M-C=-86.83,-110.17,-21.00,1594395584.0350337
#G-C=-160.00,-315.00,-150.00,1594395584.0400739
#A-C=36.86,-55.30,242.69,1594395584.0491781
#M-C=-85.33,-111.83,-20.33,1594395584.0550475
#G-C=-505.00,-206.00,-54.00,1594395584.0606267
#A-C=36.86,-49.15,246.78,1594395584.0691352
#M-C=-85.33,-112.33,-19.67,1594395584.0750728
#G-C=-244.00,-232.00,-11.00,1594395584.0807648
#A-C=39.94,-54.27,245.76,1594395584.090143
#M-C=-85.83,-113.67,-20.00,1594395584.0970004
#G-C=-192.00,-322.00,38.00,1594395584.1032002
#A-C=35.84,-60.42,237.57,1594395584.109116
#M-C=-86.33,-114.00,-19.67,1594395584.1152208
#G-C=-146.00,-396.00,134.00,1594395584.122506
#A-C=36.86,-63.49,232.45,1594395584.12962
#M-C=-88.33,-115.33,-20.83,1594395584.1350813
#G-C=-154.00,-430.00,199.00,1594395584.1407423
#A-C=33.79,-69.63,223.23,1594395584.1490874
#M-C=-89.83,-115.83,-20.50,1594395584.1550913
#G-C=-140.00,-398.00,241.00,1594395584.1602664
#A-C=28.67,-71.68,219.14,1594395584.1691542
#M-C=-93.17,-117.17,-20.83,1594395584.1750498
#G-C=-175.00,-346.00,258.00,1594395584.1808488
#A-C=22.53,-73.73,215.04,1594395584.1900847
#M-C=-94.83,-117.17,-20.83,1594395584.1951437
#G-C=-210.00,-316.00,237.00,1594395584.2017632
#A-C=22.53,-79.87,218.11,1594395584.209044
#M-C=-97.67,-117.67,-21.00,1594395584.2149994
#G-C=-196.00,-213.00,198.00,1594395584.220075
#A-C=23.55,-90.11,214.02,1594395584.2292948
#M-C=-98.50,-118.50,-20.67,1594395584.2352276
#G-C=-160.00,-129.00,205.00,1594395584.240563
#A-C=22.53,-93.18,199.68,1594395584.2492032
#M-C=-99.83,-119.00,-20.67,1594395584.2551243
#G-C=-160.00,0.00,220.00,1594395584.2611654
