0,1,2,3
#G-C=1.00,-1.00,-7.00,1594399657.7722027
#A-C=-10.24,3.07,243.71,1594399657.7803142
#M-C=139.33,-207.00,2.50,1594399657.7861743
#G-C=0.00,-8.00,-251.00,1594399657.7941537
#A-C=-8.19,2.05,245.76,1594399657.8001964
#M-C=139.50,-206.17,2.50,1594399657.8061013
#G-C=11.00,1.00,-9.00,1594399657.812517
#A-C=-8.19,1.02,243.71,1594399657.8200397
#M-C=140.00,-206.83,2.17,1594399657.8261368
#G-C=-2.00,5.00,0.00,1594399657.8318703
#A-C=-7.17,3.07,243.71,1594399657.843388
#M-C=139.67,-206.17,2.67,1594399657.8489728
#G-C=-251.00,-1.00,-10.00,1594399657.8534741
#A-C=-9.22,3.07,241.66,1594399657.8600428
#M-C=139.67,-206.50,2.00,1594399657.8660185
#G-C=-253.00,-1.00,4.00,1594399657.8717787
#A-C=-9.22,3.07,242.69,1594399657.88007
#M-C=139.50,-206.17,2.67,1594399657.886006
#G-C=11.00,6.00,1.00,1594399657.891148
#A-C=-8.19,3.07,240.64,1594399657.900158
#M-C=139.67,-206.17,1.00,1594399657.9060705
#G-C=-13.00,-11.00,-10.00,1594399657.9115436
#A-C=-8.19,4.10,242.69,1594399657.9200592
#M-C=139.67,-206.33,3.00,1594399657.926589
#G-C=-4.00,-11.00,-5.00,1594399657.9317741
#A-C=-9.22,3.07,240.64,1594399657.9402077
#M-C=139.50,-206.17,2.83,1594399657.9464808
#G-C=8.00,254.00,3.00,1594399657.9517498
#A-C=-9.22,3.07,242.69,1594399657.9601107
#M-C=139.33,-206.50,2.67,1594399657.9663472
#G-C=6.00,-3.00,1.00,1594399657.9712925
#A-C=-9.22,4.10,241.66,1594399657.9802487
#M-C=139.33,-206.33,2.67,1594399657.986123
#G-C=3.00,255.00,4.00,1594399657.995308
#A-C=-9.22,3.07,244.74,1594399658.0001552
#M-C=139.67,-206.67,3.00,1594399658.006171
#G-C=-249.00,1.00,1.00,1594399658.0112512
#A-C=-8.19,2.05,242.69,1594399658.0201154
#M-C=139.00,-206.33,3.00,1594399658.025992
#G-C=-253.00,-5.00,7.00,1594399658.0320609
#A-C=-8.19,2.05,241.66,1594399658.0401595
#M-C=139.50,-206.83,2.67,1594399658.0461013
#G-C=0.00,-5.00,-8.00,1594399658.0522528
#A-C=-9.22,4.10,241.66,1594399658.0600092
#M-C=139.67,-206.17,3.17,1594399658.0660892
#G-C=-5.00,-9.00,1.00,1594399658.0711286
#A-C=-10.24,4.10,241.66,1594399658.0801198
#M-C=139.50,-206.00,2.33,1594399658.0859838
#G-C=-1.00,-5.00,-6.00,1594399658.0914865
#A-C=-9.22,2.05,242.69,1594399658.100178
#M-C=140.00,-206.00,3.00,1594399658.1065233
#G-C=5.00,-255.00,-3.00,1594399658.1123154
#A-C=-10.24,3.07,242.69,1594399658.1202166
#M-C=139.67,-206.67,2.83,1594399658.1263957
#G-C=7.00,4.00,-11.00,1594399658.1354911
#A-C=-9.22,3.07,243.71,1594399658.1405919
#M-C=139.67,-206.17,3.33,1594399658.1459157
#G-C=-7.00,-5.00,6.00,1594399658.1502588
#A-C=-9.22,3.07,242.69,1594399658.160368
#M-C=139.67,-206.50,3.00,1594399658.1704054
#G-C=-251.00,-3.00,-7.00,1594399658.1754308
#A-C=-8.19,3.07,242.69,1594399658.180163
#M-C=139.83,-207.17,2.50,1594399658.1860194
#G-C=1.00,-11.00,-1.00,1594399658.1899068
#A-C=-8.19,3.07,241.66,1594399658.2002168
#M-C=139.83,-206.33,3.17,1594399658.2065148
#G-C=-2.00,-1.00,-254.00,1594399658.2121968
#A-C=-8.19,2.05,240.64,1594399658.2200599
#M-C=139.67,-206.50,3.00,1594399658.2261682
#G-C=-6.00,-10.00,252.00,1594399658.2330747
#A-C=-8.19,2.05,241.66,1594399658.2402167
#M-C=139.50,-206.33,3.33,1594399658.245908
#G-C=4.00,1.00,255.00,1594399658.2501988
#A-C=-9.22,2.05,242.69,1594399658.2600753
#M-C=139.83,-206.00,3.17,1594399658.266003
#G-C=14.00,-5.00,-6.00,1594399658.2712424
#A-C=-8.19,3.07,241.66,1594399658.2801616
#M-C=139.67,-206.83,2.67,1594399658.28612
#G-C=254.00,-7.00,-8.00,1594399658.2919915
#A-C=-9.22,2.05,242.69,1594399658.3001263
#M-C=139.50,-207.00,2.83,1594399658.3061182
#G-C=-4.00,7.00,5.00,1594399658.3120403
#A-C=-8.19,2.05,241.66,1594399658.3200696
#M-C=139.67,-206.33,2.50,1594399658.3265896
#G-C=-248.00,-7.00,-6.00,1594399658.3307858
#A-C=-9.22,3.07,242.69,1594399658.3402143
#M-C=139.67,-206.50,3.17,1594399658.3460705
#G-C=12.00,2.00,-2.00,1594399658.3521628
#A-C=-10.24,3.07,242.69,1594399658.3599796
#M-C=139.17,-206.00,2.67,1594399658.3662643
#G-C=0.00,-6.00,0.00,1594399658.3712895
#A-C=-10.24,4.10,241.66,1594399658.3801203
#M-C=139.33,-206.83,2.83,1594399658.3863602
#G-C=3.00,-7.00,-6.00,1594399658.3951056
#A-C=-8.19,2.05,242.69,1594399658.4002151
#M-C=140.00,-206.33,2.33,1594399658.4060504
#G-C=-3.00,0.00,-6.00,1594399658.4111686
#A-C=-9.22,3.07,243.71,1594399658.4199975
#M-C=139.67,-206.50,2.67,1594399658.425935
#G-C=5.00,-6.00,-8.00,1594399658.4309127
#A-C=-9.22,4.10,241.66,1594399658.4400306
#M-C=139.50,-206.83,2.00,1594399658.4462116
#G-C=3.00,-7.00,-8.00,1594399658.4512186
#A-C=-10.24,3.07,242.69,1594399658.4600296
#M-C=139.67,-206.50,3.00,1594399658.4661489
#G-C=-253.00,-5.00,-2.00,1594399658.4712644
#A-C=-8.19,3.07,243.71,1594399658.4801595
#M-C=139.67,-206.83,2.50,1594399658.485972
#G-C=11.00,-1.00,2.00,1594399658.4926424
#A-C=-9.22,3.07,242.69,1594399658.5002003
#M-C=139.83,-206.50,3.00,1594399658.5061953
#G-C=11.00,-4.00,-8.00,1594399658.5125194
#A-C=-9.22,4.10,241.66,1594399658.519945
#M-C=139.50,-206.33,2.33,1594399658.5259728
#G-C=1.00,-2.00,-2.00,1594399658.5314503
#A-C=-9.22,4.10,241.66,1594399658.5401728
#M-C=139.50,-206.50,3.00,1594399658.546444
#G-C=-4.00,-3.00,4.00,1594399658.5520356
#A-C=-8.19,2.05,241.66,1594399658.560222
#M-C=139.83,-206.50,2.17,1594399658.5661092
#G-C=-3.00,-4.00,7.00,1594399658.571226
#A-C=-7.17,3.07,242.69,1594399658.580231
#M-C=139.33,-206.17,2.67,1594399658.5859241
#G-C=254.00,5.00,4.00,1594399658.5914407
#A-C=-8.19,3.07,241.66,1594399658.6002297
#M-C=139.67,-206.50,2.50,1594399658.6060746
#G-C=255.00,-5.00,-4.00,1594399658.611242
#A-C=-8.19,3.07,243.71,1594399658.620064
#M-C=140.00,-206.67,3.00,1594399658.626008
#G-C=-1.00,-2.00,11.00,1594399658.630917
#A-C=-8.19,4.10,243.71,1594399658.6401496
#M-C=139.50,-207.00,2.67,1594399658.6460655
#G-C=16.00,-3.00,-253.00,1594399658.6514528
#A-C=-8.19,3.07,241.66,1594399658.66008
#M-C=139.33,-206.67,2.83,1594399658.666314
#G-C=5.00,0.00,1.00,1594399658.6721582
#A-C=-8.19,3.07,243.71,1594399658.680073
#M-C=139.83,-206.33,2.00,1594399658.685929
#G-C=4.00,-3.00,5.00,1594399658.6908767
#A-C=-7.17,1.02,244.74,1594399658.7002256
#M-C=139.83,-206.83,3.17,1594399658.7062175
#G-C=1.00,6.00,0.00,1594399658.7115347
#A-C=-7.17,4.10,240.64,1594399658.7200565
#M-C=139.67,-206.67,2.00,1594399658.7259789
#G-C=-1.00,-2.00,-2.00,1594399658.7311707
#A-C=-9.22,4.10,243.71,1594399658.7401247
#M-C=139.83,-206.33,3.00,1594399658.7459133
#G-C=256.00,0.00,-13.00,1594399658.7509313
#A-C=-10.24,3.07,241.66,1594399658.7602162
#M-C=139.50,-206.33,3.00,1594399658.7663312
#G-C=255.00,4.00,-1.00,1594399658.7723935
#A-C=-9.22,3.07,242.69,1594399658.7800553
#M-C=139.33,-206.33,3.00,1594399658.7860103
#G-C=-2.00,-2.00,-5.00,1594399658.7926464
#A-C=-8.19,3.07,242.69,1594399658.8001738
#M-C=139.50,-206.50,2.67,1594399658.8061678
#G-C=7.00,-2.00,-253.00,1594399658.81135
#A-C=-8.19,3.07,243.71,1594399658.8199966
#M-C=139.67,-206.33,2.67,1594399658.826245
#G-C=6.00,-4.00,-8.00,1594399658.8315842
#A-C=-9.22,3.07,243.71,1594399658.841099
#M-C=139.50,-206.33,2.67,1594399658.8475053
#G-C=7.00,0.00,0.00,1594399658.8522525
#A-C=-8.19,3.07,244.74,1594399658.8601952
#M-C=139.33,-206.67,2.83,1594399658.8661668
#G-C=-1.00,-1.00,1.00,1594399658.871148
#A-C=-8.19,4.10,241.66,1594399658.8800478
#M-C=140.17,-206.00,3.00,1594399658.8859644
#G-C=15.00,-7.00,2.00,1594399658.8921943
#A-C=-8.19,3.07,241.66,1594399658.9001746
#M-C=139.50,-206.67,3.00,1594399658.9060216
#G-C=253.00,-2.00,-13.00,1594399658.9122906
#A-C=-8.19,3.07,241.66,1594399658.9200447
#M-C=139.83,-206.17,2.67,1594399658.9259975
#G-C=4.00,-4.00,-6.00,1594399658.931126
#A-C=-9.22,3.07,241.66,1594399658.9401295
#M-C=139.67,-206.67,2.83,1594399658.9461813
#G-C=-2.00,-1.00,2.00,1594399658.9515297
#A-C=-9.22,3.07,241.66,1594399658.960058
#M-C=139.50,-206.33,2.17,1594399658.9663374
#G-C=16.00,-3.00,-6.00,1594399658.9720294
#A-C=-8.19,3.07,241.66,1594399658.9800901
#M-C=139.83,-206.33,2.83,1594399658.9859757
#G-C=5.00,-6.00,0.00,1594399658.9909728
#A-C=-10.24,4.10,240.64,1594399659.0002072
#M-C=139.83,-206.17,2.67,1594399659.006022
#G-C=-1.00,253.00,2.00,1594399659.0123792
#A-C=-8.19,3.07,241.66,1594399659.0200467
#M-C=139.83,-206.00,2.50,1594399659.026112
#G-C=-251.00,1.00,-6.00,1594399659.0313482
#A-C=-8.19,4.10,241.66,1594399659.0401356
#M-C=139.17,-206.50,2.67,1594399659.0459852
#G-C=11.00,-7.00,-8.00,1594399659.0521052
#A-C=-9.22,3.07,242.69,1594399659.0601265
#M-C=139.67,-206.50,2.50,1594399659.0661302
#G-C=-5.00,6.00,-3.00,1594399659.0722742
#A-C=-10.24,3.07,243.71,1594399659.080179
#M-C=139.83,-207.00,3.00,1594399659.0859785
#G-C=-3.00,-5.00,-4.00,1594399659.0920613
#A-C=-10.24,3.07,241.66,1594399659.100191
#M-C=139.67,-206.33,2.67,1594399659.1060126
#G-C=0.00,-8.00,0.00,1594399659.1112387
#A-C=-10.24,3.07,240.64,1594399659.1200514
#M-C=139.17,-206.33,2.67,1594399659.1260362
#G-C=2.00,-251.00,-6.00,1594399659.1322312
#A-C=-7.17,2.05,243.71,1594399659.1401222
#M-C=140.00,-206.67,2.17,1594399659.1459527
#G-C=10.00,-3.00,-6.00,1594399659.151698
#A-C=-8.19,3.07,241.66,1594399659.1602137
#M-C=139.33,-206.50,2.50,1594399659.1659026
#G-C=-3.00,-8.00,-7.00,1594399659.1707988
#A-C=-8.19,3.07,241.66,1594399659.1800382
#M-C=139.50,-206.33,2.67,1594399659.185994
#G-C=11.00,-4.00,2.00,1594399659.1923106
#A-C=-9.22,3.07,241.66,1594399659.2002711
#M-C=139.33,-206.67,2.50,1594399659.2060156
#G-C=10.00,-3.00,0.00,1594399659.2122767
#A-C=-9.22,3.07,243.71,1594399659.2200146
#M-C=139.33,-206.83,2.17,1594399659.2261088
#G-C=1.00,-1.00,252.00,1594399659.2319186
#A-C=-10.24,4.10,241.66,1594399659.2401252
#M-C=139.67,-206.67,3.00,1594399659.2459211
#G-C=1.00,-1.00,-5.00,1594399659.2507875
#A-C=-8.19,2.05,242.69,1594399659.2600868
#M-C=139.67,-206.50,3.00,1594399659.2663524
#G-C=9.00,-4.00,248.00,1594399659.2726786
#A-C=-8.19,3.07,241.66,1594399659.2802243
#M-C=139.00,-206.50,2.83,1594399659.286009
#G-C=0.00,256.00,0.00,1594399659.2922027
#A-C=-8.19,3.07,242.69,1594399659.30025
#M-C=139.83,-206.50,2.33,1594399659.3060331
#G-C=251.00,-3.00,2.00,1594399659.3111088
#A-C=-8.19,2.05,242.69,1594399659.320105
#M-C=139.00,-206.17,3.00,1594399659.3261027
#G-C=-2.00,-9.00,-10.00,1594399659.3322325
#A-C=-8.19,3.07,241.66,1594399659.3400757
#M-C=140.00,-206.50,2.33,1594399659.3459673
#G-C=-254.00,-8.00,1.00,1594399659.351534
#A-C=-8.19,3.07,244.74,1594399659.3601942
#M-C=139.50,-206.50,3.00,1594399659.366105
#G-C=5.00,-6.00,-3.00,1594399659.3715734
#A-C=-8.19,4.10,241.66,1594399659.3801405
#M-C=139.83,-206.33,2.17,1594399659.3859992
#G-C=7.00,1.00,251.00,1594399659.3922489
#A-C=-9.22,4.10,242.69,1594399659.4002411
#M-C=139.67,-206.17,3.00,1594399659.406012
#G-C=0.00,-254.00,-5.00,1594399659.4123807
#A-C=-9.22,2.05,241.66,1594399659.4199176
#M-C=139.83,-206.50,2.50,1594399659.425905
#G-C=-5.00,-6.00,1.00,1594399659.4310048
#A-C=-9.22,4.10,241.66,1594399659.440085
#M-C=139.33,-206.50,2.67,1594399659.446304
#G-C=13.00,251.00,2.00,1594399659.4525092
#A-C=-9.22,3.07,241.66,1594399659.4601789
#M-C=140.17,-206.50,1.33,1594399659.466209
#G-C=-13.00,-15.00,4.00,1594399659.4713457
#A-C=-9.22,3.07,242.69,1594399659.4801347
#M-C=139.83,-206.50,3.00,1594399659.4858983
#G-C=-6.00,4.00,2.00,1594399659.4913535
#A-C=-9.22,3.07,241.66,1594399659.5002615
#M-C=139.67,-206.50,2.83,1594399659.5060058
#G-C=7.00,3.00,1.00,1594399659.512504
#A-C=-11.26,3.07,244.74,1594399659.5200562
#M-C=139.67,-206.00,2.83,1594399659.5260947
#G-C=12.00,-15.00,-5.00,1594399659.5313973
#A-C=-9.22,3.07,240.64,1594399659.5401955
#M-C=139.83,-206.33,3.17,1594399659.5462904
#G-C=-6.00,251.00,252.00,1594399659.5524151
#A-C=-10.24,3.07,242.69,1594399659.560055
#M-C=139.50,-206.17,3.00,1594399659.5662103
#G-C=-6.00,-3.00,-3.00,1594399659.5711892
#A-C=-11.26,4.10,241.66,1594399659.580045
#M-C=139.50,-206.83,2.33,1594399659.5859537
#G-C=-3.00,0.00,2.00,1594399659.5919092
#A-C=-9.22,3.07,244.74,1594399659.600163
#M-C=139.67,-206.33,2.50,1594399659.6059284
#G-C=5.00,-6.00,-4.00,1594399659.6121192
#A-C=-9.22,3.07,241.66,1594399659.6200962
#M-C=139.33,-206.67,2.83,1594399659.6261113
#G-C=250.00,-5.00,-2.00,1594399659.6324518
#A-C=-9.22,3.07,241.66,1594399659.640185
#M-C=139.50,-206.67,2.83,1594399659.6462703
#G-C=-1.00,-11.00,-7.00,1594399659.6513515
#A-C=-9.22,4.10,241.66,1594399659.6600192
#M-C=139.67,-206.17,3.00,1594399659.6660588
#G-C=7.00,-2.00,-5.00,1594399659.6720126
#A-C=-9.22,3.07,241.66,1594399659.6800356
#M-C=139.50,-206.33,2.67,1594399659.686068
#G-C=14.00,-8.00,-253.00,1594399659.692209
#A-C=-9.22,3.07,241.66,1594399659.7001088
#M-C=139.83,-206.33,3.17,1594399659.7061706
#G-C=-15.00,2.00,-8.00,1594399659.7125585
#A-C=-8.19,3.07,242.69,1594399659.720086
#M-C=139.33,-206.50,3.17,1594399659.7260585
#G-C=-2.00,-5.00,9.00,1594399659.7322834
#A-C=-8.19,2.05,241.66,1594399659.7401865
#M-C=139.67,-206.17,2.83,1594399659.745903
#G-C=10.00,-4.00,0.00,1594399659.7509265
#A-C=-9.22,4.10,242.69,1594399659.7600281
#M-C=139.67,-206.50,3.17,1594399659.766206
#G-C=9.00,-6.00,-4.00,1594399659.7723234
#A-C=-9.22,2.05,241.66,1594399659.780041
#M-C=139.50,-206.67,2.83,1594399659.786043
#G-C=250.00,-9.00,-8.00,1594399659.7925477
#A-C=-10.24,4.10,241.66,1594399659.8002448
#M-C=139.33,-206.67,3.00,1594399659.8060637
#G-C=-1.00,-10.00,-11.00,1594399659.8131769
#A-C=-9.22,3.07,241.66,1594399659.8200219
#M-C=139.50,-206.17,3.00,1594399659.825922
#G-C=2.00,-7.00,-254.00,1594399659.830993
#A-C=-9.22,3.07,242.69,1594399659.8399417
#M-C=139.17,-206.50,2.67,1594399659.8462725
#G-C=6.00,255.00,255.00,1594399659.8525257
#A-C=-9.22,2.05,243.71,1594399659.8601136
#M-C=139.17,-206.00,3.00,1594399659.866068
#G-C=-2.00,-5.00,4.00,1594399659.8710465
#A-C=-8.19,2.05,242.69,1594399659.8800573
#M-C=139.67,-206.50,3.00,1594399659.8860142
#G-C=-5.00,-7.00,-3.00,1594399659.892725
#A-C=-9.22,3.07,243.71,1594399659.9001758
#M-C=139.50,-206.17,2.83,1594399659.9060442
#G-C=12.00,2.00,-2.00,1594399659.9124203
#A-C=-9.22,2.05,242.69,1594399659.9200337
#M-C=139.33,-206.83,2.67,1594399659.9260042
#G-C=255.00,3.00,1.00,1594399659.931167
#A-C=-8.19,3.07,243.71,1594399659.940101
#M-C=139.67,-206.83,3.17,1594399659.945996
#G-C=2.00,-9.00,-3.00,1594399659.9515076
#A-C=-9.22,3.07,242.69,1594399659.9600916
#M-C=139.50,-206.50,2.33,1594399659.965939
#G-C=7.00,7.00,-8.00,1594399659.9719985
#A-C=-9.22,4.10,243.71,1594399659.9801047
#M-C=139.33,-206.50,2.83,1594399659.9859226
#G-C=7.00,-6.00,-2.00,1594399659.9919863
#A-C=-9.22,2.05,242.69,1594399660.0000632
#M-C=139.33,-206.50,1.83,1594399660.006059
#G-C=15.00,-3.00,-4.00,1594399660.0123742
#A-C=-11.26,4.10,242.69,1594399660.0199678
#M-C=139.67,-205.83,2.67,1594399660.0262392
#G-C=10.00,-255.00,0.00,1594399660.0324502
#A-C=-8.19,3.07,243.71,1594399660.0401995
#M-C=139.67,-206.33,2.00,1594399660.0459256
#G-C=-245.00,1.00,-3.00,1594399660.0514433
#A-C=-9.22,3.07,242.69,1594399660.0601876
#M-C=139.33,-206.17,2.50,1594399660.0660853
#G-C=-252.00,0.00,5.00,1594399660.071581
#A-C=-8.19,3.07,241.66,1594399660.0803049
#M-C=140.00,-206.67,2.17,1594399660.0859568
#G-C=5.00,-1.00,-2.00,1594399660.0926223
#A-C=-10.24,3.07,242.69,1594399660.100084
#M-C=139.83,-206.50,2.83,1594399660.1072114
#G-C=-10.00,-5.00,-1.00,1594399660.1146026
#A-C=-9.22,3.07,242.69,1594399660.1202707
#M-C=139.67,-206.50,2.33,1594399660.1259928
#G-C=4.00,1.00,-9.00,1594399660.1299787
#A-C=-10.24,4.10,242.69,1594399660.1401045
#M-C=139.83,-206.00,3.00,1594399660.1459553
#G-C=10.00,-255.00,-9.00,1594399660.152076
#A-C=-9.22,4.10,242.69,1594399660.1599853
#M-C=139.33,-206.33,1.83,1594399660.166186
#G-C=10.00,-8.00,-9.00,1594399660.1728206
#A-C=-7.17,2.05,243.71,1594399660.180159
#M-C=140.00,-205.83,3.17,1594399660.1858761
#G-C=4.00,-6.00,-3.00,1594399660.1913683
#A-C=-9.22,4.10,242.69,1594399660.2001824
#M-C=139.50,-206.67,2.17,1594399660.2061517
#G-C=-252.00,-3.00,-2.00,1594399660.212488
#A-C=-9.22,3.07,243.71,1594399660.2199392
#M-C=139.67,-206.67,2.83,1594399660.2259436
#G-C=7.00,-8.00,-5.00,1594399660.2309704
#A-C=-7.17,3.07,242.69,1594399660.2401493
#M-C=139.83,-206.33,2.17,1594399660.2462385
#G-C=-4.00,5.00,-254.00,1594399660.2522798
#A-C=-9.22,3.07,244.74,1594399660.2602222
#M-C=139.17,-206.33,2.50,1594399660.2661998
#G-C=-2.00,-8.00,-6.00,1594399660.2713277
#A-C=-8.19,4.10,242.69,1594399660.280038
#M-C=139.67,-207.00,2.17,1594399660.286024
#G-C=-9.00,1.00,-255.00,1594399660.2939095
#A-C=-9.22,2.05,243.71,1594399660.3001623
#M-C=139.50,-206.17,2.67,1594399660.305965
#G-C=12.00,-1.00,1.00,1594399660.3117535
#A-C=-8.19,3.07,243.71,1594399660.3200765
#M-C=139.67,-206.67,2.83,1594399660.3259423
#G-C=-8.00,-6.00,-2.00,1594399660.3320327
#A-C=-9.22,3.07,242.69,1594399660.3401666
#M-C=140.17,-206.17,2.67,1594399660.345994
#G-C=-2.00,-10.00,-2.00,1594399660.3511674
#A-C=-11.26,3.07,242.69,1594399660.360076
#M-C=139.50,-206.33,3.17,1594399660.3661497
#G-C=-252.00,-2.00,0.00,1594399660.371596
#A-C=-8.19,4.10,240.64,1594399660.3800597
#M-C=139.33,-206.33,3.17,1594399660.3861568
#G-C=12.00,-6.00,9.00,1594399660.392271
#A-C=-7.17,3.07,241.66,1594399660.4001472
#M-C=139.67,-206.67,3.17,1594399660.4060514
#G-C=4.00,0.00,6.00,1594399660.412297
#A-C=-8.19,3.07,243.71,1594399660.420016
#M-C=139.50,-206.33,3.17,1594399660.4262154
#G-C=-8.00,-254.00,1.00,1594399660.43204
#A-C=-9.22,2.05,241.66,1594399660.4402285
#M-C=139.50,-206.50,2.67,1594399660.4460754
#G-C=-8.00,256.00,-8.00,1594399660.4518986
#A-C=-8.19,4.10,244.74,1594399660.4599626
#M-C=139.33,-206.67,2.17,1594399660.4661899
#G-C=14.00,-253.00,6.00,1594399660.4701078
#A-C=-11.26,3.07,242.69,1594399660.4801338
#M-C=139.83,-206.17,3.00,1594399660.486929
#G-C=247.00,-10.00,-4.00,1594399660.4942331
#A-C=-8.19,3.07,242.69,1594399660.5001428
#M-C=139.67,-206.17,2.83,1594399660.506097
#G-C=-255.00,1.00,-1.00,1594399660.5110977
#A-C=-9.22,4.10,243.71,1594399660.5199592
#M-C=139.67,-205.50,2.83,1594399660.5259035
#G-C=7.00,-8.00,-2.00,1594399660.5320053
#A-C=-8.19,4.10,240.64,1594399660.5401466
#M-C=139.83,-206.00,2.33,1594399660.5460057
#G-C=15.00,-4.00,-9.00,1594399660.5520751
#A-C=-9.22,4.10,241.66,1594399660.559986
#M-C=139.67,-206.83,3.00,1594399660.5661812
#G-C=-1.00,-252.00,256.00,1594399660.5723295
#A-C=-8.19,3.07,243.71,1594399660.5799446
#M-C=139.50,-206.33,3.17,1594399660.5860426
#G-C=-17.00,-5.00,-3.00,1594399660.5921342
#A-C=-9.22,3.07,242.69,1594399660.6001887
#M-C=139.83,-206.33,2.83,1594399660.6060889
#G-C=-4.00,-254.00,3.00,1594399660.611239
#A-C=-10.24,3.07,241.66,1594399660.6200192
#M-C=139.67,-206.17,2.50,1594399660.625928
#G-C=254.00,1.00,0.00,1594399660.6321535
#A-C=-9.22,3.07,242.69,1594399660.6400502
#M-C=139.50,-206.17,2.67,1594399660.646301
#G-C=248.00,-6.00,-13.00,1594399660.652069
#A-C=-7.17,3.07,242.69,1594399660.6599932
#M-C=139.67,-206.00,2.67,1594399660.6661832
#G-C=-5.00,3.00,0.00,1594399660.6712425
#A-C=-8.19,3.07,240.64,1594399660.68017
#M-C=139.50,-206.83,3.17,1594399660.6858573
#G-C=10.00,-7.00,5.00,1594399660.6908364
#A-C=-9.22,3.07,242.69,1594399660.7001562
#M-C=140.00,-206.33,2.83,1594399660.7059772
#G-C=13.00,0.00,-6.00,1594399660.712648
#A-C=-9.22,3.07,242.69,1594399660.7199776
#M-C=139.67,-206.33,2.83,1594399660.7260866
#G-C=-3.00,-10.00,-252.00,1594399660.7328522
#A-C=-9.22,3.07,241.66,1594399660.7401655
#M-C=139.67,-206.00,2.50,1594399660.7459571
#G-C=-4.00,-3.00,1.00,1594399660.751029
#A-C=-9.22,2.05,241.66,1594399660.7602046
#M-C=139.33,-206.50,2.83,1594399660.767063
#G-C=-253.00,-3.00,-3.00,1594399660.7726638
#A-C=-9.22,4.10,244.74,1594399660.78009
#M-C=139.83,-206.33,2.17,1594399660.785911
#G-C=255.00,-3.00,10.00,1594399660.7899306
#A-C=-9.22,4.10,243.71,1594399660.8001077
#M-C=139.83,-206.83,2.67,1594399660.8059862
#G-C=5.00,-10.00,-2.00,1594399660.8126493
#A-C=-9.22,3.07,243.71,1594399660.8199787
#M-C=139.83,-207.00,2.33,1594399660.8260777
#G-C=-3.00,-3.00,-255.00,1594399660.8316033
#A-C=-10.24,2.05,243.71,1594399660.8401494
#M-C=140.00,-206.33,3.33,1594399660.8459
#G-C=13.00,-5.00,-5.00,1594399660.850906
#A-C=-8.19,2.05,243.71,1594399660.8600388
#M-C=139.50,-206.50,2.67,1594399660.8660784
#G-C=12.00,251.00,-3.00,1594399660.8721905
#A-C=-9.22,3.07,240.64,1594399660.8800583
#M-C=139.33,-206.67,3.33,1594399660.8859253
#G-C=1.00,-2.00,4.00,1594399660.8910437
#A-C=-9.22,3.07,242.69,1594399660.9001448
#M-C=139.67,-207.00,2.83,1594399660.9059238
#G-C=2.00,256.00,-1.00,1594399660.9123566
#A-C=-10.24,4.10,242.69,1594399660.919988
#M-C=139.50,-206.17,2.83,1594399660.9260654
#G-C=14.00,-2.00,-3.00,1594399660.9313004
#A-C=-8.19,3.07,242.69,1594399660.9400961
#M-C=140.00,-206.33,2.83,1594399660.946023
#G-C=245.00,-8.00,2.00,1594399660.952037
#A-C=-10.24,4.10,243.71,1594399660.9600556
#M-C=139.83,-206.33,3.00,1594399660.9659724
#G-C=-3.00,-11.00,-8.00,1594399660.9710581
#A-C=-7.17,2.05,243.71,1594399660.9800951
#M-C=139.50,-206.50,2.67,1594399660.9859848
#G-C=-3.00,2.00,2.00,1594399660.992114
#A-C=-9.22,3.07,242.69,1594399661.0002081
#M-C=140.00,-206.33,2.17,1594399661.0061452
#G-C=14.00,4.00,255.00,1594399661.0123854
#A-C=-9.22,3.07,240.64,1594399661.0199976
#M-C=139.83,-206.83,2.17,1594399661.026018
#G-C=6.00,-2.00,-2.00,1594399661.0312552
#A-C=-8.19,3.07,239.62,1594399661.0402143
#M-C=139.50,-206.67,3.33,1594399661.0461073
#G-C=-4.00,-6.00,-3.00,1594399661.052209
#A-C=-10.24,3.07,241.66,1594399661.0600526
#M-C=140.17,-206.17,2.67,1594399661.066291
#G-C=-244.00,-6.00,-1.00,1594399661.0724661
#A-C=-8.19,3.07,241.66,1594399661.0802233
#M-C=139.67,-206.67,2.67,1594399661.0859435
#G-C=1.00,2.00,3.00,1594399661.091962
#A-C=-8.19,3.07,244.74,1594399661.1002233
#M-C=139.83,-206.67,3.33,1594399661.105973
#G-C=250.00,-1.00,-4.00,1594399661.1120548
#A-C=-9.22,2.05,242.69,1594399661.1200097
#M-C=139.50,-206.50,2.83,1594399661.126075
#G-C=-8.00,-10.00,-8.00,1594399661.1323338
#A-C=-9.22,3.07,244.74,1594399661.140115
#M-C=139.50,-206.00,2.67,1594399661.1462274
#G-C=-11.00,-1.00,4.00,1594399661.1512604
#A-C=-10.24,3.07,242.69,1594399661.160005
#M-C=139.33,-205.83,2.83,1594399661.1659946
#G-C=6.00,-1.00,-2.00,1594399661.172197
#A-C=-10.24,4.10,242.69,1594399661.180156
#M-C=139.17,-206.33,2.67,1594399661.1859603
#G-C=11.00,-11.00,-3.00,1594399661.192459
#A-C=-8.19,3.07,240.64,1594399661.2001376
#M-C=139.67,-206.17,2.83,1594399661.2061496
#G-C=251.00,-4.00,-3.00,1594399661.212315
#A-C=-8.19,3.07,242.69,1594399661.2199693
